num_passengers,purchase_lead,length_of_stay,flight_hour,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_day_num,sales_channel_encoded,trip_type_encoded,route_encoded,booking_origin_encoded
4,268,18,13,1,0,1,8.83,0,2,0,0,0.0536,0.00532
2,199,27,8,1,0,0,8.83,0,5,0,0,0.0536,0.02148
5,206,17,13,1,0,0,8.83,0,7,0,0,0.0536,0.14348
2,159,29,21,1,1,1,8.83,0,7,0,0,0.0536,0.02148
1,171,35,8,1,0,1,8.83,0,3,0,0,0.0536,0.02148
1,6,18,6,1,0,1,8.83,1,2,0,0,0.0536,0.14348
1,269,29,9,1,0,0,8.83,0,7,0,0,0.0536,0.02148
1,13,22,17,1,0,1,8.83,0,6,0,0,0.0536,0.00346
1,301,121,15,0,1,0,8.83,0,7,0,0,0.0536,0.14348
1,301,34,0,1,0,0,8.83,0,6,0,0,0.0536,0.02148
1,72,26,13,1,0,1,8.83,0,3,0,0,0.0536,0.14348
2,224,18,16,1,0,1,8.83,0,2,0,0,0.0536,0.14348
3,269,17,1,1,1,1,8.83,0,5,0,0,0.0536,0.14348
2,246,24,4,0,0,0,8.83,0,6,0,0,0.0536,0.14348
1,44,19,7,1,0,0,8.83,0,7,1,0,0.0536,0.14348
1,32,60,2,1,0,0,8.83,0,3,1,0,0.0536,0.14348
2,198,20,5,1,0,0,8.83,0,1,0,0,0.0536,0.14348
2,94,22,15,1,0,1,8.83,0,5,0,0,0.0536,0.14348
1,265,59,10,1,0,0,8.83,0,2,0,0,0.0536,0.02148
2,229,20,7,1,0,1,8.83,0,4,0,0,0.0536,0.02148
2,282,18,16,1,1,0,8.83,0,6,0,0,0.0536,0.14348
1,32,48,12,0,0,0,8.83,0,1,0,0,0.0536,0.00146
2,113,47,17,1,1,1,8.83,0,6,0,0,0.0536,0.14348
1,96,20,3,1,1,1,8.83,0,2,1,0,0.0536,0.02148
1,66,203,7,0,0,0,8.83,1,3,0,0,0.0536,0.14348
1,49,40,17,0,0,0,8.83,0,5,0,0,0.0536,0.14348
1,3,49,11,1,1,1,8.83,0,2,0,0,0.0536,0.02148
2,254,30,8,1,0,0,8.83,0,5,0,0,0.0536,0.02148
1,192,61,3,0,1,1,8.83,0,1,0,0,0.0536,0.02148
1,186,19,15,0,0,0,8.83,1,7,0,0,0.0536,0.14348
2,296,37,6,1,0,1,8.83,0,6,0,0,0.0536,0.02148
2,74,31,7,1,1,0,8.83,0,3,0,0,0.0536,0.14348
1,283,56,9,1,0,0,8.83,0,1,0,0,0.0536,0.02148
1,29,48,12,1,0,0,8.83,0,5,0,0,0.0536,0.14348
1,8,188,6,1,1,0,8.83,0,7,0,0,0.0536,0.02148
1,55,20,7,1,1,1,8.83,0,6,1,0,0.0536,0.14348
1,231,89,11,0,0,1,8.83,0,7,0,0,0.0536,0.14348
2,250,30,12,1,1,1,8.83,1,3,0,0,0.0536,0.02088
2,132,19,8,1,0,0,8.83,0,1,0,0,0.0536,0.02148
1,123,78,15,1,0,0,8.83,0,5,0,0,0.0536,0.00114
2,54,209,12,1,0,0,8.83,0,3,0,0,0.0536,0.14348
2,156,22,8,1,0,0,8.83,0,3,0,0,0.0536,0.14348
1,26,126,7,1,0,0,8.83,0,2,0,0,0.0536,0.0777
1,285,20,14,1,1,0,8.83,1,3,0,0,0.0536,0.14348
5,343,43,4,1,0,0,8.83,0,4,0,0,0.0536,0.02148
1,218,27,6,0,0,1,8.83,0,1,0,0,0.0536,0.14348
2,347,21,4,1,0,0,8.83,0,1,0,0,0.0536,0.02148
1,363,31,16,1,0,1,8.83,0,7,0,0,0.0536,0.14348
4,346,35,9,1,1,0,8.83,0,3,0,0,0.0536,0.02148
1,61,41,16,1,0,0,8.83,0,7,0,0,0.0536,0.14348
1,87,23,8,0,1,1,8.83,0,2,0,0,0.0536,0.02148
1,352,20,1,1,1,1,8.83,0,7,0,0,0.0536,0.14348
1,77,35,7,0,0,1,8.83,0,1,0,0,0.0536,0.14348
2,255,33,10,1,0,0,8.83,0,6,0,0,0.0536,0.14348
2,139,21,17,0,0,0,8.83,1,3,0,0,0.0536,0.00118
1,280,80,8,1,0,0,8.83,0,1,0,0,0.0536,0.14348
2,123,29,21,0,0,0,8.83,0,4,0,0,0.0536,0.02148
1,11,30,5,0,0,0,8.83,0,1,0,0,0.0536,0.14348
6,23,17,12,1,0,0,8.83,0,2,0,0,0.0536,0.02148
1,269,20,6,1,0,0,8.83,0,2,0,0,0.0536,0.14348
1,14,200,19,1,0,0,8.83,0,5,0,0,0.0536,0.02148
1,267,91,7,1,0,0,8.83,0,2,0,0,0.0536,0.02148
1,213,28,20,1,0,0,8.83,0,2,0,0,0.0536,0.00114
1,237,21,5,0,0,0,8.83,1,3,0,0,0.0536,0.00346
1,191,17,14,0,0,0,8.83,0,3,0,0,0.0536,4e-05
1,10,61,9,1,0,1,8.83,0,5,0,0,0.0536,0.14348
1,244,30,3,1,0,1,8.83,1,3,0,0,0.0536,0.14348
2,224,18,15,0,0,0,8.83,0,7,0,0,0.0536,0.00114
3,109,20,4,1,0,1,8.83,0,2,0,0,0.0536,0.02088
2,265,37,10,1,0,0,8.83,0,4,0,0,0.0536,0.02148
2,75,21,9,0,0,0,8.83,1,6,0,0,0.0536,0.14348
1,119,21,22,0,1,0,8.83,0,7,0,0,0.0536,0.14348
1,50,17,10,1,1,1,8.83,1,3,0,0,0.0536,0.14348
1,130,28,22,1,1,1,8.83,0,2,0,0,0.0536,0.02148
1,30,85,15,1,0,0,8.83,1,5,0,0,0.0536,0.14348
1,153,20,13,0,0,0,8.83,0,3,0,0,0.0536,0.00532
2,74,22,13,1,1,1,8.83,0,3,0,0,0.0536,0.14348
1,27,62,13,1,0,1,8.83,0,2,0,0,0.0536,0.14348
1,121,19,10,1,0,0,8.83,1,2,1,0,0.0536,0.14348
1,18,27,5,1,1,1,8.83,0,3,0,0,0.0536,0.02148
1,293,44,2,0,0,0,8.83,0,3,0,0,0.0536,0.14348
1,207,78,15,1,1,1,8.83,0,5,0,0,0.0536,0.14348
1,280,35,2,1,1,1,8.83,1,7,1,0,0.0536,0.14348
2,82,18,11,0,0,1,8.83,0,2,0,0,0.0536,0.02148
1,86,29,3,0,0,0,8.83,0,5,0,0,0.0536,0.14348
1,252,25,9,0,0,0,8.83,1,2,0,0,0.0536,0.14348
1,40,17,20,1,0,1,8.83,0,5,0,0,0.0536,0.00346
5,81,17,14,1,1,1,8.83,0,4,0,0,0.0536,0.14348
1,11,30,6,1,0,0,8.83,0,2,0,0,0.0536,0.02148
1,254,60,20,0,0,0,8.83,0,2,0,0,0.0536,0.00346
1,60,18,9,1,0,1,8.83,1,1,0,0,0.0536,0.14348
2,8,25,6,1,0,0,8.83,0,6,0,0,0.0536,0.14348
1,7,68,5,1,0,1,8.83,0,1,0,0,0.0536,0.14348
3,92,34,11,1,0,0,8.83,0,1,0,0,0.0536,0.02148
1,77,31,1,1,0,0,8.83,0,3,0,0,0.0536,0.02148
2,358,27,7,1,0,1,8.83,0,6,0,0,0.0536,0.02148
1,42,17,11,0,0,1,8.83,0,6,0,0,0.0536,0.02148
5,301,34,10,1,0,0,8.83,0,7,0,0,0.0536,0.02148
1,269,20,6,0,0,0,8.83,0,7,1,0,0.0536,0.14348
1,161,56,10,1,0,1,8.83,0,5,0,0,0.0536,0.02148
2,182,31,6,1,0,1,8.83,0,1,0,0,0.0536,0.02148
1,27,20,8,1,1,0,8.83,0,6,0,0,0.0536,0.14348
4,292,22,5,1,0,1,8.83,0,3,1,0,0.0536,0.14348
2,35,255,1,1,0,0,8.83,1,3,0,0,0.0536,0.02148
2,95,26,7,1,0,1,8.83,0,5,0,0,0.0536,0.02148
1,34,28,8,1,0,0,8.83,0,6,0,0,0.0536,0.14348
2,229,23,23,0,0,0,8.83,0,3,0,0,0.0536,0.09118
2,73,17,15,1,0,0,8.83,1,7,0,0,0.0536,0.14348
1,159,20,15,1,0,0,8.83,0,7,0,0,0.0536,0.14348
1,83,56,4,1,0,1,8.83,0,2,0,0,0.0536,0.02148
2,363,18,0,1,0,0,8.83,0,7,0,0,0.0536,0.14348
1,56,21,13,0,0,0,8.83,0,1,0,0,0.0536,0.02148
1,41,41,15,1,1,0,8.83,0,1,0,0,0.0536,0.14348
2,40,63,9,1,0,1,8.83,0,1,0,0,0.0536,0.02148
1,5,28,9,1,0,1,8.83,1,1,0,0,0.0536,0.02148
2,79,37,11,1,0,1,8.83,0,7,1,0,0.0536,0.14348
1,94,64,9,1,1,0,8.83,0,7,1,0,0.0536,0.14348
1,282,26,1,1,0,1,8.83,0,7,0,0,0.0536,0.02148
2,9,41,11,1,0,0,8.83,1,1,0,0,0.0536,0.14348
1,28,17,23,1,0,0,8.83,0,5,0,0,0.0536,0.00346
1,61,83,2,1,1,1,8.83,1,3,0,0,0.0536,0.14348
1,82,21,0,0,0,0,8.83,0,2,0,0,0.0536,0.02148
3,122,19,13,1,1,0,8.83,0,1,0,0,0.0536,0.14348
2,203,28,11,1,0,1,8.83,0,5,0,0,0.0536,0.02148
2,321,80,2,1,0,0,8.83,0,4,0,0,0.0536,0.02148
3,259,21,9,1,0,1,8.83,0,6,0,0,0.0536,0.02148
7,321,17,1,1,0,1,8.83,0,2,0,0,0.0536,0.14348
1,83,92,6,1,0,0,8.83,0,7,0,0,0.0536,0.02148
2,46,46,10,1,0,1,8.83,0,1,0,0,0.0536,0.02148
1,107,18,1,0,0,0,8.83,0,4,0,0,0.0536,0.00912
2,186,20,17,1,1,1,8.83,1,6,0,0,0.0536,0.14348
3,109,20,4,1,0,1,8.83,0,2,0,0,0.0536,0.02088
1,298,118,17,0,0,0,8.83,0,7,0,0,0.0536,0.00346
2,133,19,17,1,0,1,8.83,0,3,0,0,0.0536,0.14348
1,16,30,6,1,0,1,8.83,0,6,0,0,0.0536,0.14348
1,58,21,4,1,0,0,8.83,0,6,0,0,0.0536,0.14348
1,286,21,6,1,0,0,8.83,0,6,0,0,0.0536,0.14348
2,349,17,17,1,0,1,8.83,0,7,0,0,0.0536,0.14348
1,97,23,6,1,0,1,8.83,1,7,0,0,0.0536,0.14348
4,393,17,23,1,0,1,8.83,0,1,0,0,0.0536,0.02148
1,17,79,7,1,0,1,8.83,1,4,0,0,0.0536,0.14348
1,58,21,9,1,0,0,8.83,1,2,0,0,0.0536,0.02148
1,225,107,5,1,1,0,8.83,0,1,1,0,0.0536,0.02148
1,125,181,13,1,1,0,8.83,1,1,0,0,0.0536,0.14348
1,7,20,5,1,0,0,8.83,1,1,0,0,0.0536,0.14348
3,222,17,2,1,1,0,8.83,0,3,0,0,0.0536,0.14348
2,17,90,7,1,0,1,8.83,0,3,0,0,0.0536,0.02148
1,337,26,1,0,0,1,8.83,0,1,0,0,0.0536,0.00118
2,408,22,13,0,0,0,8.83,0,3,0,0,0.0536,0.00776
1,35,21,7,1,0,1,8.83,0,1,0,0,0.0536,0.02148
2,162,18,8,1,1,1,8.83,0,5,0,0,0.0536,0.14348
2,52,28,14,1,1,1,8.83,0,3,1,0,0.0536,0.14348
2,329,25,15,1,1,1,8.83,1,6,0,0,0.0536,0.00912
2,64,20,17,1,0,0,8.83,0,5,0,0,0.0536,0.02148
1,32,18,10,1,0,0,8.83,1,4,0,0,0.0536,0.02148
1,46,23,9,1,0,0,8.83,0,5,0,0,0.0536,0.14348
2,89,21,14,1,0,1,8.83,0,3,0,0,0.0536,0.14348
1,125,181,13,1,1,0,8.83,1,1,0,0,0.0536,0.14348
3,71,18,8,1,0,1,8.83,1,2,0,0,0.0536,0.02148
1,174,29,6,1,0,1,8.83,0,5,1,0,0.0536,0.02148
2,66,18,4,0,0,1,8.83,1,2,0,0,0.0536,0.14348
1,94,92,8,1,0,0,8.83,0,7,1,0,0.0536,0.14348
2,42,21,9,0,0,0,8.83,0,7,0,0,0.0536,0.0005
5,145,47,11,1,0,1,8.83,0,3,0,0,0.0536,0.14348
1,27,1,7,1,0,0,8.83,0,2,0,1,0.0536,0.02148
9,164,17,7,1,0,0,8.83,0,5,0,0,0.0536,0.14348
2,235,25,0,1,0,0,8.83,0,7,0,0,0.0536,0.02148
1,34,76,1,1,0,0,8.83,0,6,1,0,0.0536,0.02148
2,74,19,9,0,0,0,8.83,0,6,1,0,0.0536,0.14348
4,74,27,9,1,0,1,8.83,0,3,1,0,0.0536,0.14348
1,3,92,6,1,0,0,8.83,0,1,0,0,0.0536,0.02148
2,203,22,2,1,0,1,8.83,0,5,0,0,0.0536,0.02148
1,194,43,9,0,0,0,8.83,0,2,1,0,0.0536,0.02148
1,155,24,23,0,0,1,8.83,0,1,1,0,0.0536,6e-05
1,249,94,2,0,0,0,8.83,0,5,0,0,0.0536,0.02148
1,54,29,8,1,0,1,8.83,0,7,1,0,0.0536,0.02148
1,414,305,5,0,1,0,8.83,0,2,0,0,0.0536,0.14348
1,377,19,3,0,0,0,8.83,0,5,0,0,0.0536,0.0059
1,402,31,9,0,0,1,8.83,0,1,0,0,0.0536,0.02148
1,131,88,17,1,1,0,8.83,0,2,0,0,0.0536,0.14348
1,43,30,10,1,0,1,8.83,0,2,0,0,0.0536,0.02148
2,98,20,16,1,0,0,8.83,0,3,0,0,0.0536,0.14348
2,411,23,6,1,1,1,8.83,0,2,0,0,0.0536,0.14348
2,291,17,3,0,0,0,8.83,0,6,0,0,0.0536,0.14348
2,318,47,4,0,0,0,8.83,0,1,0,0,0.0536,0.02148
1,136,30,17,1,0,0,8.83,0,2,0,0,0.0536,0.14348
1,152,17,2,1,0,1,8.83,0,3,0,0,0.0536,0.14348
2,287,20,13,1,0,0,8.83,0,3,0,0,0.0536,0.14348
1,279,18,7,1,1,0,8.83,0,7,0,0,0.0536,0.14348
1,63,278,14,0,0,0,8.83,0,3,0,0,0.0536,0.14348
1,68,26,14,1,0,1,8.83,1,2,0,0,0.0536,0.14348
2,277,21,3,1,1,0,8.83,0,2,0,0,0.0536,0.02148
2,331,17,13,1,0,1,8.83,0,3,0,0,0.0536,0.14348
1,12,1,19,1,0,0,8.83,0,3,0,1,0.0536,0.02148
2,246,149,11,0,0,0,8.83,0,3,0,0,0.0536,0.00346
1,359,20,7,0,0,1,8.83,0,2,0,0,0.0536,0.14348
1,318,23,2,0,0,0,8.83,0,7,0,0,0.0536,0.14348
1,26,39,6,1,0,1,8.83,0,5,0,0,0.0536,0.14348
2,95,86,13,1,1,1,8.83,0,1,0,0,0.0536,0.14348
3,57,30,15,1,0,1,8.83,0,1,0,0,0.0536,0.14348
1,70,22,5,1,0,1,8.83,0,7,0,0,0.0536,0.02148
2,156,63,15,0,0,0,8.83,0,5,0,0,0.0536,0.00012
2,67,25,10,1,0,0,8.83,0,5,0,0,0.0536,0.00016
2,146,22,22,0,1,0,8.83,0,5,0,0,0.0536,0.02148
1,336,17,20,0,0,0,8.83,0,6,1,0,0.0536,0.09118
1,26,31,14,1,0,1,8.83,0,7,0,0,0.0536,0.14348
1,162,22,10,1,0,0,8.83,0,4,0,0,0.0536,0.02148
2,207,27,4,1,0,1,8.83,0,2,0,0,0.0536,0.02148
6,219,17,17,1,1,1,8.83,1,4,0,0,0.0536,0.14348
2,9,20,2,1,0,1,8.83,0,7,0,0,0.0536,0.00092
1,82,17,9,0,0,1,8.83,0,7,0,0,0.0536,0.14348
1,60,20,5,1,0,0,8.83,0,3,0,0,0.0536,0.02148
1,66,22,17,1,0,0,8.83,0,4,0,0,0.0536,0.02088
1,258,23,0,1,0,0,8.83,0,6,0,0,0.0536,0.02148
3,168,21,1,1,0,0,8.83,1,2,0,0,0.0536,0.14348
2,403,31,1,0,0,1,8.83,0,5,0,0,0.0536,0.02148
3,320,29,0,1,0,1,8.83,1,3,0,0,0.0536,0.14348
1,212,78,5,1,0,1,8.83,0,5,0,0,0.0536,0.02148
1,75,44,2,1,0,1,8.83,0,3,0,0,0.0536,0.02148
1,107,49,9,1,0,0,8.83,0,2,0,0,0.0536,0.02148
4,70,89,7,1,0,0,8.83,0,6,0,0,0.0536,0.14348
1,20,17,1,1,1,0,8.83,0,2,1,0,0.0536,0.00532
1,292,20,6,1,0,0,8.83,1,7,0,0,0.0536,0.02148
1,194,37,8,1,1,1,8.83,1,2,0,0,0.0536,0.14348
1,40,35,7,1,0,1,8.83,1,2,0,0,0.0536,0.14348
3,46,88,7,0,0,0,8.83,0,3,0,0,0.0536,0.14348
1,146,21,6,1,0,0,8.83,0,7,0,0,0.0536,0.14348
1,24,18,12,0,0,0,8.83,0,7,0,0,0.0536,0.14348
2,204,20,13,0,0,0,8.83,0,5,0,0,0.0536,0.14348
1,82,23,11,0,0,1,8.83,0,3,0,0,0.0536,0.02148
1,20,72,14,1,0,1,8.83,0,6,0,0,0.0536,0.14348
1,40,77,4,0,0,0,8.83,0,3,0,0,0.0536,0.02148
4,5,31,8,1,0,0,8.83,0,3,0,0,0.0536,0.14348
1,98,29,9,0,0,0,8.83,0,4,0,0,0.0536,0.02148
1,14,18,11,1,0,0,8.83,0,3,0,0,0.0536,0.02148
1,229,177,17,0,0,0,8.83,0,4,0,0,0.0536,0.02148
1,36,165,12,0,0,0,8.83,0,1,0,0,0.0536,0.02148
2,164,37,19,1,0,1,8.83,0,5,1,0,0.0536,0.00018
2,27,45,7,1,0,0,8.83,0,1,0,0,0.0536,0.14348
1,21,32,9,1,0,1,8.83,0,4,0,0,0.0536,0.14348
1,73,39,11,1,1,0,8.83,0,6,0,0,0.0536,0.02148
2,177,89,11,1,0,1,8.83,0,7,0,0,0.0536,0.14348
1,29,1,2,1,0,0,8.83,0,7,0,1,0.0536,0.02148
4,295,18,9,0,0,1,8.83,0,1,0,0,0.0536,0.14348
1,28,37,21,1,1,1,8.83,0,2,0,0,0.0536,0.02148
3,192,22,9,0,0,0,8.83,0,1,0,0,0.0536,0.02148
2,144,41,4,1,0,1,8.83,0,7,1,0,0.0536,0.02148
1,22,20,7,1,1,1,8.83,0,4,0,0,0.0536,0.14348
2,93,19,12,0,0,1,8.83,0,3,0,0,0.0536,0.14348
1,25,28,8,1,1,1,8.83,1,1,0,0,0.0536,0.14348
1,70,183,2,1,0,0,8.83,1,3,0,0,0.0536,0.14348
1,89,28,0,1,0,1,8.83,0,5,0,0,0.0536,0.02148
1,33,17,4,0,0,0,8.83,0,1,0,0,0.0536,0.14348
1,116,25,6,0,0,0,8.83,0,1,1,0,0.0536,0.14348
1,348,36,4,0,0,0,8.83,0,3,0,0,0.0536,0.02148
1,243,162,10,1,0,1,8.83,0,1,0,0,0.0536,0.14348
1,204,21,9,0,0,0,8.83,0,4,0,0,0.0536,0.0254
1,225,28,8,0,0,0,8.83,0,1,0,0,0.0536,0.14348
6,39,21,8,1,0,0,8.83,1,2,0,0,0.0536,0.14348
3,145,34,4,1,0,1,8.83,0,5,0,0,0.0536,0.02148
2,151,28,14,0,0,0,8.83,0,4,0,0,0.0536,0.00092
1,38,71,9,1,0,0,8.83,0,4,1,0,0.0536,0.02148
1,36,29,16,0,0,0,8.83,0,6,0,0,0.0536,0.00912
1,68,19,4,1,0,0,8.83,0,2,0,0,0.0536,0.00346
1,215,91,9,1,0,1,8.83,0,7,0,0,0.0536,0.02148
1,45,36,6,0,0,0,8.83,0,5,0,0,0.0536,0.02088
3,206,28,15,1,1,0,8.83,0,1,0,0,0.0536,0.14348
1,27,28,9,1,1,1,8.83,1,4,0,0,0.0536,0.14348
1,37,25,1,1,0,0,8.83,0,2,0,0,0.0536,0.02148
6,277,22,4,1,0,0,8.83,0,4,0,0,0.0536,0.14348
1,144,30,7,1,0,0,8.83,0,6,0,0,0.0536,0.02148
1,79,32,7,1,0,0,8.83,0,5,0,0,0.0536,0.14348
1,79,90,4,1,0,1,8.83,1,3,0,0,0.0536,0.14348
2,86,18,8,1,1,1,8.83,1,4,0,0,0.0536,0.14348
3,163,21,3,0,0,0,8.83,0,6,0,0,0.0536,0.02148
2,9,26,8,1,0,0,8.83,0,5,1,0,0.0536,0.0406
1,97,80,2,1,0,1,8.83,0,6,0,0,0.0536,0.02148
2,28,22,16,1,0,0,8.83,0,3,0,0,0.0536,0.14348
3,17,109,15,1,1,1,8.83,0,2,0,0,0.0536,0.14348
2,102,37,9,1,0,1,8.83,0,3,0,0,0.0536,4e-05
2,121,27,5,1,1,1,8.83,0,3,0,0,0.0536,0.02148
2,316,35,7,0,0,0,8.83,0,6,0,0,0.0536,0.14348
1,2,21,15,0,0,0,8.83,0,5,1,0,0.0536,0.02148
1,23,78,8,1,0,1,8.83,0,7,1,0,0.0536,0.14348
2,188,27,15,1,0,1,8.83,1,3,0,0,0.0536,0.14348
2,199,35,14,0,0,0,8.83,0,7,0,0,0.0536,0.14348
1,75,30,6,1,1,0,8.83,1,3,0,0,0.0536,0.14348
1,242,22,0,1,0,0,8.83,0,7,0,0,0.0536,0.02148
1,97,54,10,0,0,1,8.83,0,6,0,0,0.0536,0.02148
1,11,22,0,1,0,0,8.83,0,2,0,0,0.0536,0.02148
3,363,17,16,1,0,0,8.83,0,7,0,0,0.0536,0.14348
1,266,79,7,1,1,0,8.83,0,7,0,0,0.0536,0.02148
1,237,49,9,1,1,1,8.83,1,7,0,0,0.0536,0.02148
1,116,22,10,1,0,1,8.83,0,2,0,0,0.0536,0.02148
2,49,52,9,1,0,0,8.83,0,7,0,0,0.0536,0.0005
1,377,35,10,1,0,0,8.83,1,7,1,0,0.0536,0.14348
1,1,39,6,1,0,1,8.83,0,5,0,0,0.0536,0.02148
1,337,41,6,0,1,1,8.83,0,6,0,0,0.0536,0.02148
1,63,19,8,1,0,0,8.83,1,1,0,0,0.0536,0.14348
2,292,89,9,1,0,1,8.83,0,1,0,0,0.0536,0.02148
3,233,29,8,1,1,0,8.83,0,3,0,0,0.0536,0.14348
1,60,17,17,0,0,0,8.83,1,2,0,0,0.0536,0.14348
1,105,21,8,1,0,1,8.83,0,2,0,0,0.0536,0.14348
1,16,18,6,0,0,0,8.83,0,6,0,0,0.0536,0.14348
2,114,18,0,1,1,1,8.83,1,3,0,0,0.0536,0.14348
2,282,18,3,1,1,1,8.83,1,3,0,0,0.0536,0.14348
1,2,27,14,1,1,0,8.83,0,5,0,0,0.0536,0.00072
1,153,24,7,0,0,1,8.83,0,6,0,0,0.0536,0.02148
1,73,87,0,1,0,0,8.83,0,6,0,0,0.0536,0.14348
1,317,30,14,1,0,1,8.83,0,3,0,0,0.0536,0.02148
1,83,140,10,0,0,0,8.83,0,7,0,0,0.0536,0.14348
1,76,85,0,0,0,0,8.83,1,7,0,0,0.0536,0.02148
2,345,20,20,0,0,0,8.83,0,5,0,0,0.0536,0.02148
2,218,38,9,1,0,1,8.83,0,3,0,0,0.0536,0.0254
1,138,31,14,0,0,0,8.83,0,3,0,0,0.0536,0.02088
1,32,42,17,1,0,0,8.83,0,4,0,0,0.0536,0.14348
2,380,19,13,1,1,1,8.83,0,1,0,0,0.0536,0.14348
1,108,17,4,0,0,0,8.83,0,7,0,0,0.0536,0.02148
5,112,31,2,1,0,0,8.83,0,4,0,0,0.0536,0.02148
3,163,28,21,1,1,1,8.83,0,4,0,0,0.0536,0.02148
1,290,42,1,1,0,0,8.83,0,6,0,0,0.0536,0.02148
1,263,58,4,0,1,0,8.83,0,7,0,0,0.0536,0.14348
1,22,17,15,1,0,0,8.83,0,7,1,0,0.0536,0.14348
2,386,25,3,1,1,1,8.83,1,1,0,0,0.0536,0.14348
1,330,21,8,1,0,1,8.83,0,7,0,0,0.0536,0.02148
4,31,29,5,1,1,1,8.83,0,1,0,0,0.0536,0.00346
1,352,22,5,1,1,1,8.83,1,7,0,0,0.0536,0.14348
1,34,42,9,1,0,0,8.83,0,1,0,0,0.0536,0.02148
3,52,21,15,1,1,1,8.83,0,4,0,0,0.0536,0.14348
2,394,18,19,1,0,0,8.83,0,6,0,0,0.0536,0.14348
1,98,107,4,1,0,0,8.83,0,2,1,0,0.0536,0.0406
1,113,18,8,1,0,1,8.83,0,2,0,0,0.0536,0.02148
1,8,17,1,1,1,1,8.83,1,3,0,0,0.0536,0.14348
2,40,86,1,0,0,0,8.83,0,2,0,0,0.0536,0.02148
1,105,17,15,1,0,1,8.83,1,3,0,0,0.0536,0.14348
1,32,25,13,0,0,0,8.83,0,1,0,0,0.0536,0.14348
1,30,44,9,1,1,0,8.83,1,6,1,0,0.0536,0.14348
1,90,24,8,1,1,1,8.83,0,4,0,0,0.0536,0.02148
2,44,64,7,1,0,0,8.83,0,6,0,0,0.0536,0.02148
4,292,22,4,1,0,1,8.83,0,6,0,0,0.0536,0.14348
2,71,32,6,1,0,0,8.83,0,1,0,0,0.0536,0.14348
4,153,25,5,1,0,1,8.83,0,4,0,0,0.0536,0.02148
2,170,23,4,1,1,1,8.83,0,6,0,0,0.0536,0.14348
2,118,17,4,0,0,0,8.83,1,5,1,0,0.0536,0.14348
2,183,24,17,1,0,0,8.83,0,6,1,0,0.0536,0.14348
1,74,42,10,1,0,0,8.83,0,3,0,0,0.0536,0.02148
2,65,88,1,1,0,1,8.83,0,1,0,0,0.0536,0.02148
2,8,28,7,0,0,0,8.83,0,7,0,0,0.0536,0.02148
2,55,78,7,1,0,1,8.83,0,4,0,0,0.0536,0.14348
1,98,20,5,1,0,0,8.83,0,3,0,0,0.0536,0.02148
1,233,29,8,1,1,1,8.83,0,7,0,0,0.0536,0.02148
2,57,62,4,0,0,0,8.83,0,7,0,0,0.0536,0.14348
2,380,19,9,1,1,0,8.83,0,1,0,0,0.0536,0.0777
2,209,27,2,1,1,0,8.83,0,5,1,0,0.0536,0.02148
2,276,20,15,0,0,0,8.83,0,4,0,0,0.0536,0.14348
1,175,22,1,1,0,1,8.83,0,6,0,0,0.0536,0.02148
2,63,66,5,1,0,1,8.83,0,3,0,0,0.0536,0.02148
3,68,18,13,1,0,0,8.83,0,4,0,0,0.0536,0.02148
1,86,20,12,1,0,1,8.83,0,4,0,0,0.0536,0.02088
4,106,20,8,1,1,1,8.83,1,4,0,0,0.0536,0.14348
2,235,19,9,0,0,0,8.83,1,1,0,0,0.0536,0.14348
1,226,33,5,1,0,0,8.83,1,2,1,0,0.0536,0.14348
1,232,20,12,0,0,0,8.83,0,4,0,0,0.0536,0.14348
1,280,80,8,1,0,0,8.83,0,1,0,0,0.0536,0.14348
2,186,21,10,1,0,1,8.83,1,1,0,0,0.0536,0.14348
1,66,34,8,1,0,1,8.83,0,6,0,0,0.0536,0.02148
2,50,19,5,0,0,1,8.83,0,7,0,0,0.0536,0.02148
2,389,17,6,0,0,0,8.83,1,5,0,0,0.0536,0.14348
1,302,56,10,1,0,1,8.83,0,2,0,0,0.0536,0.14348
1,8,30,0,0,0,0,8.83,0,4,0,0,0.0536,0.02148
1,108,24,9,0,0,0,8.83,0,2,0,0,0.0536,0.02148
2,142,29,9,1,1,1,8.83,0,3,0,0,0.0536,0.02148
1,116,27,7,1,0,0,8.83,1,7,0,0,0.0536,0.14348
3,170,23,10,1,0,0,8.83,0,7,0,0,0.0536,0.02148
1,178,24,3,1,1,1,8.83,0,1,0,0,0.0536,0.02148
4,316,17,2,1,0,0,8.83,1,4,0,0,0.0536,0.14348
2,171,28,17,1,0,0,8.83,0,1,0,0,0.0536,0.00054
2,372,24,5,1,0,1,8.83,0,7,0,0,0.0536,0.14348
1,45,63,8,1,0,1,8.83,0,5,1,0,0.0536,0.02148
2,215,19,15,1,0,1,8.83,0,7,0,0,0.0536,0.14348
1,131,184,5,0,0,1,8.83,0,3,0,0,0.0536,0.14348
2,23,29,2,1,1,1,8.83,0,4,0,0,0.0536,0.02148
5,393,17,1,1,0,1,8.83,1,7,0,0,0.0536,0.14348
1,16,30,6,1,0,1,8.83,0,6,0,0,0.0536,0.14348
1,107,23,12,1,0,1,8.83,1,7,0,0,0.0536,0.35744
